Regiao,Produto,NroApolice,NroItem,Data,Categoria,IS,VlrPremio,QtdSinistros,VlrIndenizacao,QtdItens,MesReferencia
Sicoob,431,1105431100415,1,2021-07-29,Passeio - Nacional,28998.00,1601.93,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100416,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),191837.00,3985.01,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100417,1,2021-07-29,Passeio - Nacional,43762.00,2400.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100418,1,2021-07-29,Passeio - Nacional,30103.00,94.25,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100419,1,2021-07-29,Passeio - Nacional,123695.00,1740.87,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100420,1,2021-07-29,Passeio - Nacional,26393.00,725.70,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100421,1,2021-07-29,Passeio - Nacional,52257.00,950.75,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100422,1,2021-07-29,Passeio - Nacional,59132.00,1602.07,1.00,738.00,1,2021-07-01
Sicoob,431,1105431100423,1,2021-07-29,Passeio - Nacional,49138.00,638.99,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100424,1,2021-07-29,Passeio - Nacional,119200.00,1639.04,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100425,1,2021-07-29,Passeio - Nacional,84292.00,952.48,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100426,1,2021-07-29,Pick-Up'S Leves - Nacional,32650.00,1749.35,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100427,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),117457.00,3239.90,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100428,1,2021-07-29,Passeio - Nacional,77544.00,1998.01,2.00,16797.70,1,2021-07-01
Sicoob,431,1105431100429,1,2021-07-29,Passeio - Nacional,58702.00,1333.34,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100430,1,2021-07-29,Pick-Up'S Leves - Nacional,85267.00,1456.06,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100431,1,2021-07-29,Pick-Up'S Leves - Nacional,83803.00,1779.75,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100432,1,2021-07-29,Passeio - Nacional,54983.00,982.40,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100433,1,2021-07-29,Passeio - Nacional,77201.00,1697.36,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100434,1,2021-07-29,Pick-Up'S Leves - Nacional,80161.00,2101.43,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100435,1,2021-07-29,Passeio - Nacional,60258.60,1027.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100436,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),113858.00,2436.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100437,1,2021-07-29,Pick-Up'S Leves - Nacional,126213.00,1381.21,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100438,1,2021-07-29,Pick-Up'S Leves - Nacional,30542.00,882.64,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100439,1,2021-07-29,Passeio - Nacional,81356.00,1449.50,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100440,1,2021-07-29,Passeio - Nacional,93147.00,2356.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100441,1,2021-07-29,Pick-Up'S Leves - Estrangeiro,87604.00,1597.07,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100442,1,2021-07-29,Passeio - Nacional,37289.00,1113.78,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100443,1,2021-07-29,Passeio - Nacional,54714.00,1242.80,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100444,1,2021-07-29,Passeio - Nacional,20730.00,795.59,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100445,1,2021-07-29,Passeio - Nacional,21210.00,757.08,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100446,1,2021-07-29,Passeio - Nacional,41186.00,906.18,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100447,1,2021-07-29,Pick-Up'S Leves - Nacional,96101.00,1657.89,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100448,1,2021-07-29,Passeio - Nacional,40394.00,1451.56,1.00,49321.00,1,2021-07-01
Sicoob,431,1105431100449,1,2021-07-29,Passeio - Nacional,90254.00,1958.95,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100450,1,2021-07-29,Passeio - Nacional,19597.00,1023.02,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100451,1,2021-07-29,Passeio - Nacional,74411.00,1188.38,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100452,1,2021-07-29,Pick-Up'S Leves - Nacional,83803.00,1692.53,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100453,1,2021-07-29,Pick-Up'S Leves - Nacional,78440.00,1761.08,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100454,1,2021-07-29,Passeio - Nacional,59863.00,968.64,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100455,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),150031.00,2988.70,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100456,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),88546.00,1264.41,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100457,1,2021-07-29,Pick-Up'S Leves - Nacional,96303.00,2263.00,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100458,1,2021-07-29,Passeio - Nacional,36563.00,802.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100459,1,2021-07-29,Passeio - Nacional,60562.00,2524.06,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100460,1,2021-07-29,Passeio - Nacional,20559.00,875.71,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100461,1,2021-07-29,Passeio - Nacional,60922.00,1731.94,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100462,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),225328.00,3024.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100463,1,2021-07-29,Passeio - Nacional,39321.00,991.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100464,1,2021-07-29,Passeio - Nacional,122898.00,1203.05,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100465,1,2021-07-29,Passeio - Nacional,89663.00,1726.81,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100466,1,2021-07-29,Passeio - Nacional,62396.00,942.77,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100467,1,2021-07-29,Passeio - Nacional,59547.00,1382.70,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100468,1,2021-07-29,Passeio - Nacional,65784.00,1411.65,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100469,1,2021-07-29,Passeio - Nacional,37810.00,1343.87,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100470,1,2021-07-29,Passeio - Nacional,80741.00,617.64,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100471,1,2021-07-29,Pick-Up'S Leves - Nacional,66705.00,1991.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100472,1,2021-07-29,Passeio - Nacional,41191.00,1222.29,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100473,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),194397.00,2592.64,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100474,1,2021-07-29,Passeio - Nacional,58546.00,1119.68,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100475,1,2021-07-29,Passeio - Nacional,40179.00,588.07,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100476,1,2021-07-29,Pick-Up'S Leves - Nacional,37226.00,1421.57,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100477,1,2021-07-29,Passeio - Nacional,64706.00,1286.09,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100478,1,2021-07-29,Passeio - Nacional,46954.00,1178.10,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100479,1,2021-07-29,Passeio - Nacional,44248.00,1633.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100480,1,2021-07-29,Passeio - Nacional,55589.00,1044.73,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100481,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),160598.00,2160.61,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100482,1,2021-07-29,Passeio - Nacional,40428.00,1016.68,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100483,1,2021-07-29,Passeio - Nacional,53504.85,1007.12,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100484,1,2021-07-29,Passeio - Nacional,39933.00,810.66,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100485,1,2021-07-29,Passeio - Nacional,44808.00,960.30,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100486,1,2021-07-29,Passeio - Nacional,31093.00,755.26,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100487,1,2021-07-29,Passeio - Nacional,28273.00,579.57,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100488,1,2021-07-29,Passeio - Nacional,20108.00,638.47,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100489,1,2021-07-29,Passeio - Nacional,23021.00,213.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100490,1,2021-07-29,Passeio - Nacional,44308.00,1442.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100491,1,2021-07-29,Pick-Up'S Leves - Nacional,52880.00,1729.35,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100492,1,2021-07-29,Pick-Up'S Leves - Nacional,85440.00,2190.67,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100493,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),72584.00,2720.65,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100494,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),177015.00,5395.37,2.00,5669.35,1,2021-07-01
Sicoob,431,1105431100495,1,2021-07-29,Passeio - Nacional,33478.00,935.00,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100496,1,2021-07-29,Pick-Up'S Leves - Nacional,34912.00,1665.95,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100497,1,2021-07-29,Passeio - Nacional,36025.00,1856.86,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100498,1,2021-07-29,Passeio - Nacional,94395.40,1632.47,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100499,1,2021-07-29,Passeio - Nacional,51392.00,1529.44,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100500,1,2021-07-29,Passeio - Nacional,60581.00,1126.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100501,1,2021-07-29,Passeio - Nacional,31406.00,1726.97,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100502,1,2021-07-29,Pick-Up'S Pesadas (Pessoas),83269.00,2173.91,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100503,1,2021-07-29,Passeio - Nacional,60581.00,317.21,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100504,1,2021-07-29,Passeio - Estrangeiro,61776.00,2265.86,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100505,1,2021-07-29,Passeio - Nacional,62832.00,1591.89,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100506,1,2021-07-29,Passeio - Nacional,59091.00,533.82,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100507,1,2021-07-29,Pick-Up'S Leves - Nacional,63659.00,2138.74,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100508,1,2021-07-29,Pick-Up'S Leves - Nacional,62435.00,2056.89,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100509,1,2021-07-29,Passeio - Nacional,72086.00,227.17,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100510,1,2021-07-29,Passeio - Estrangeiro,62218.00,3503.88,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100511,1,2021-07-29,Passeio - Nacional,47138.00,986.33,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100512,1,2021-07-29,Passeio - Nacional,110000.00,1736.53,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100513,1,2021-07-29,Pick-Up'S Leves - Nacional,74100.00,1262.66,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100514,1,2021-07-29,Passeio - Nacional,22545.00,513.71,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100515,1,2021-07-29,Passeio - Nacional,34981.00,725.72,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100516,1,2021-07-29,Passeio - Nacional,45472.00,0.07,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100517,1,2021-07-30,Passeio - Nacional,18935.00,1273.70,2.00,7145.42,1,2021-07-01
Sicoob,431,1105431100518,1,2021-07-30,Pick-Up'S Leves - Nacional,72451.00,1925.68,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100519,1,2021-07-30,Passeio - Nacional,41502.00,481.81,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100520,1,2021-07-30,Pick-Up'S Leves - Nacional,62221.00,1201.99,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100521,1,2021-07-30,Pick-Up'S Leves - Nacional,74336.00,2900.99,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100522,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),121000.00,4879.27,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100523,1,2021-07-30,Pick-Up'S Leves - Nacional,46831.00,1503.89,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100524,1,2021-07-30,Pick-Up'S Leves - Nacional,37226.00,4456.29,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100525,1,2021-07-30,Pick-Up'S Leves - Nacional,187606.00,3637.16,1.00,13456.83,1,2021-07-01
Sicoob,431,1105431100526,1,2021-07-30,Pick-Up'S Leves - Nacional,70586.00,2204.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100527,1,2021-07-30,Passeio - Nacional,54813.00,2492.17,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100528,1,2021-07-30,Passeio - Nacional,22487.00,316.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100529,1,2021-07-30,Passeio - Nacional,30544.00,1872.82,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100530,1,2021-07-30,Pick-Up'S Leves - Nacional,82532.00,2363.30,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100531,1,2021-07-30,Passeio - Nacional,21210.00,1569.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100532,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),240088.00,4923.45,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100533,1,2021-07-30,Passeio - Nacional,36918.00,518.98,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100534,1,2021-07-30,Pick-Up'S Leves - Nacional,80510.00,1789.25,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100535,1,2021-07-30,Pick-Up'S Leves - Nacional,56080.00,1365.79,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100536,1,2021-07-30,Passeio - Nacional,56230.00,0.03,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100537,1,2021-07-30,Passeio - Nacional,84396.00,748.13,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100538,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),171012.00,1226.72,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100539,1,2021-07-30,Passeio - Nacional,38099.00,838.71,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100540,1,2021-07-30,Passeio - Nacional,43309.00,916.26,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100541,1,2021-07-30,Passeio - Nacional,34603.00,1169.33,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100542,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),91841.00,1396.69,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100543,1,2021-07-30,Passeio - Nacional,27227.00,0.02,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100544,1,2021-07-30,Pick-Up'S Leves - Nacional,96704.00,1588.80,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100545,1,2021-07-30,Passeio - Nacional,16170.00,1148.90,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100546,1,2021-07-30,Pick-Up'S Leves - Nacional,46693.00,1598.33,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100547,1,2021-07-30,Passeio - Nacional,27273.00,793.79,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100548,1,2021-07-30,Pick-Up'S Leves - Nacional,40387.00,1842.35,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100549,1,2021-07-30,Passeio - Nacional,31093.00,715.59,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100550,1,2021-07-30,Passeio - Nacional,39346.00,1210.75,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100551,1,2021-07-30,Passeio - Nacional,73841.00,1950.96,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100552,1,2021-07-30,Passeio - Nacional,82828.00,1063.47,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100553,1,2021-07-30,Passeio - Nacional,37853.00,1073.26,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100554,1,2021-07-30,Passeio - Nacional,79647.00,2276.38,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100555,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),183503.00,0.02,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100556,1,2021-07-30,Passeio - Nacional,43309.00,1074.42,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100557,1,2021-07-30,Passeio - Nacional,35592.00,743.88,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100558,1,2021-07-30,Passeio - Nacional,45285.00,1608.23,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100559,1,2021-07-30,Passeio - Nacional,19440.00,911.61,1.00,2122.99,1,2021-07-01
Sicoob,431,1105431100560,1,2021-07-30,Passeio - Nacional,60408.00,1330.77,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100561,1,2021-07-30,Passeio - Nacional,33712.00,1301.68,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100562,1,2021-07-30,Passeio - Nacional,22161.00,735.15,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100563,1,2021-07-30,Passeio - Nacional,60922.00,1338.36,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100564,1,2021-07-30,Passeio - Nacional,102613.35,1707.30,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100565,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),218881.00,4226.75,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100566,1,2021-07-30,Passeio - Nacional,33525.00,1009.30,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100567,1,2021-07-30,Passeio - Nacional,84860.20,1210.70,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100568,1,2021-07-30,Passeio - Nacional,45472.00,1042.65,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100569,1,2021-07-30,Pick-Up'S Leves - Nacional,28266.00,892.46,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100570,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),143826.00,4381.49,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100571,1,2021-07-30,Passeio - Nacional,59993.00,1041.43,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100572,1,2021-07-30,Passeio - Nacional,60949.00,1736.02,1.00,2228.34,1,2021-07-01
Sicoob,431,1105431100573,1,2021-07-30,Passeio - Nacional,91251.00,1175.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100574,1,2021-07-30,Passeio - Nacional,59547.00,1039.62,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100575,1,2021-07-30,Passeio - Nacional,40503.00,1383.34,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100576,1,2021-07-30,Pick-Up'S Leves - Nacional,119579.00,3760.65,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100577,1,2021-07-30,Passeio - Nacional,52986.00,656.35,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100578,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),87721.00,3331.49,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100579,1,2021-07-30,Passeio - Nacional,45055.50,364.44,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100580,1,2021-07-30,Pick-Up'S Leves - Nacional,29854.00,1686.38,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100581,1,2021-07-30,Passeio - Nacional,53345.00,832.92,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100582,1,2021-07-30,Pick-Up'S Leves - Nacional,122937.00,1078.36,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100583,1,2021-07-30,Passeio - Nacional,55454.00,716.84,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100584,1,2021-07-30,Passeio - Nacional,54387.00,1110.94,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100585,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),178761.00,2981.01,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100586,1,2021-07-30,Passeio - Nacional,60551.70,689.48,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100587,1,2021-07-30,Passeio - Nacional,26991.00,1385.95,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100588,1,2021-07-30,Passeio - Nacional,90598.00,1827.90,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100589,1,2021-07-30,Passeio - Nacional,58709.00,1408.87,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100590,1,2021-07-30,Passeio - Nacional,46671.00,1325.38,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100591,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),253808.00,2559.81,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100592,1,2021-07-30,Pick-Up'S Leves - Nacional,34912.00,854.02,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100593,1,2021-07-30,Pick-Up'S Leves - Nacional,130335.00,1515.10,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100594,1,2021-07-30,Passeio - Nacional,67137.25,633.79,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100595,1,2021-07-30,Passeio - Nacional,81550.00,868.90,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100596,1,2021-07-30,Passeio - Nacional,81694.00,1259.16,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100597,1,2021-07-30,Pick-Up'S Leves - Nacional,139181.00,556.25,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100598,1,2021-07-30,Passeio - Nacional,33478.00,1140.19,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100599,1,2021-07-30,Pick-Up'S Leves - Nacional,60855.00,1577.35,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100600,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),205220.00,4667.56,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100601,1,2021-07-30,Passeio - Nacional,21228.00,1680.84,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100602,1,2021-07-30,Passeio - Nacional,61887.00,718.98,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100603,1,2021-07-30,Passeio - Nacional,62396.00,1395.43,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100604,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),96895.00,2191.12,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100605,1,2021-07-30,Passeio - Nacional,44814.00,1039.31,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100606,1,2021-07-30,Passeio - Nacional,97127.00,2002.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100607,1,2021-07-30,Passeio - Nacional,40050.00,513.04,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100608,1,2021-07-30,Passeio - Nacional,51209.00,292.67,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100609,1,2021-07-30,Passeio - Nacional,82544.00,1050.39,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100610,1,2021-07-30,Passeio - Nacional,53638.00,2435.52,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100611,1,2021-07-30,Passeio - Nacional,38900.00,785.63,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100612,1,2021-07-30,Pick-Up'S Leves - Nacional,42394.00,1638.15,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100613,1,2021-07-30,Passeio - Nacional,27508.00,929.40,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100614,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),74024.00,2718.78,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100615,1,2021-07-30,Pick-Up'S Leves - Nacional,76211.00,1560.95,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100616,1,2021-07-30,Passeio - Nacional,48210.00,1452.99,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100617,1,2021-07-30,Passeio - Nacional,32514.00,1360.00,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100618,1,2021-07-30,Passeio - Nacional,34372.00,1138.23,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100619,1,2021-07-30,Passeio - Nacional,39244.00,2019.33,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100620,1,2021-07-30,Passeio - Nacional,58026.00,1856.76,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100621,1,2021-07-30,Passeio - Nacional,39032.00,1046.70,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100622,1,2021-07-30,Passeio - Nacional,24451.00,992.89,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100623,1,2021-07-30,Passeio - Nacional,46082.00,963.33,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100624,1,2021-07-30,Passeio - Nacional,24217.00,528.87,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100625,1,2021-07-30,Passeio - Nacional,32268.00,1079.25,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100626,1,2021-07-30,Pick-Up'S Leves - Nacional,85143.00,1457.11,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100627,1,2021-07-30,Passeio - Nacional,27921.00,117.32,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100628,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),81190.00,3035.67,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100629,1,2021-07-30,Pick-Up'S Leves - Nacional,72162.00,1819.36,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100630,1,2021-07-30,Passeio - Nacional,57427.00,1309.63,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100631,1,2021-07-30,Passeio - Nacional,22592.00,1016.14,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100632,1,2021-07-30,Passeio - Nacional,59160.00,1028.58,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100633,1,2021-07-30,Passeio - Nacional,52725.00,288.66,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100634,1,2021-07-30,Pick-Up'S Pesadas (Pessoas),193332.00,2493.09,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100635,1,2021-07-30,Passeio - Nacional,25941.00,773.40,0.00,0.00,1,2021-07-01
Sicoob,431,1105431100636,1,2021-07-30,Passeio - Nacional,89663.00,1384.80,2.00,7896.64,1,2021-07-01
Sicoob,431,1105431100637,1,2021-07-30,Passeio - Nacional,45551.00,1109.96,0.00,0.00,1,2021-07-01
